date,ML,Low_90,High_90,facility,state,county
2020-04-13,3.84,0.0,8.31,W.J. Estelle Unit,Texas,Walker
2020-04-14,2.56,0.0,6.3100000000000005,W.J. Estelle Unit,Texas,Walker
2020-04-15,2.06,0.0,5.34,W.J. Estelle Unit,Texas,Walker
2020-04-16,2.56,0.01,5.24,W.J. Estelle Unit,Texas,Walker
2020-04-17,2.15,0.0,4.5600000000000005,W.J. Estelle Unit,Texas,Walker
2020-04-18,1.8800000000000001,0.0,4.12,W.J. Estelle Unit,Texas,Walker
2020-04-20,1.69,0.0,3.8000000000000003,W.J. Estelle Unit,Texas,Walker
2020-04-21,1.55,0.0,3.56,W.J. Estelle Unit,Texas,Walker
2020-04-22,1.79,0.0,3.6,W.J. Estelle Unit,Texas,Walker
2020-04-23,1.93,0.06,3.61,W.J. Estelle Unit,Texas,Walker
2020-04-24,1.75,0.04,3.34,W.J. Estelle Unit,Texas,Walker
2020-04-25,1.6300000000000001,0.02,3.13,W.J. Estelle Unit,Texas,Walker
2020-04-27,1.53,0.01,2.97,W.J. Estelle Unit,Texas,Walker
2020-04-28,1.24,0.0,2.71,W.J. Estelle Unit,Texas,Walker
2020-04-29,0.9500000000000001,0.0,2.5100000000000002,W.J. Estelle Unit,Texas,Walker
2020-04-30,0.9,0.0,2.49,W.J. Estelle Unit,Texas,Walker
2020-05-01,0.62,0.0,2.34,W.J. Estelle Unit,Texas,Walker
2020-05-02,0.61,0.0,2.35,W.J. Estelle Unit,Texas,Walker
2020-05-04,0.61,0.0,2.35,W.J. Estelle Unit,Texas,Walker
2020-05-05,0.61,0.0,2.35,W.J. Estelle Unit,Texas,Walker
2020-05-06,1.05,0.0,2.62,W.J. Estelle Unit,Texas,Walker
2020-05-07,1.43,0.02,2.84,W.J. Estelle Unit,Texas,Walker
2020-05-09,1.68,0.12,3.0300000000000002,W.J. Estelle Unit,Texas,Walker
2020-05-11,1.97,0.41000000000000003,3.35,W.J. Estelle Unit,Texas,Walker
2020-05-12,1.8900000000000001,0.39,3.17,W.J. Estelle Unit,Texas,Walker
2020-04-10,1.47,0.0,3.8000000000000003,Dr. Lane Murray Unit,Texas,Coryell
2020-04-11,1.23,0.0,3.21,Dr. Lane Murray Unit,Texas,Coryell
2020-04-14,0.71,0.0,2.71,Dr. Lane Murray Unit,Texas,Coryell
2020-04-17,0.76,0.0,2.5500000000000003,Dr. Lane Murray Unit,Texas,Coryell
2020-04-18,0.79,0.0,2.43,Dr. Lane Murray Unit,Texas,Coryell
2020-04-20,0.81,0.0,2.35,Dr. Lane Murray Unit,Texas,Coryell
2020-04-21,0.8200000000000001,0.0,2.2800000000000002,Dr. Lane Murray Unit,Texas,Coryell
2020-04-23,0.8200000000000001,0.0,2.22,Dr. Lane Murray Unit,Texas,Coryell
2020-04-24,0.66,0.0,2.08,Dr. Lane Murray Unit,Texas,Coryell
2020-04-25,0.67,0.0,2.07,Dr. Lane Murray Unit,Texas,Coryell
2020-04-27,0.5700000000000001,0.0,1.97,Dr. Lane Murray Unit,Texas,Coryell
2020-04-28,0.5700000000000001,0.0,1.97,Dr. Lane Murray Unit,Texas,Coryell
